,categoryId,channelId,channelTitle,publishedAt,videoId,id,title
665,17,UCoh_z6QB0AGB1oxWufvbDUg,MLG Highlights,05,dd3XfA4NVcQ,17,Sports
666,17,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,05,z1FfOwjlqxU,17,Sports
667,17,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,04,blgS56pESPk,17,Sports
668,17,UCOBlh9E4bgmCWrDhuQGEkQA,Syracuse Orange,05,h4kv0iKgiks,17,Sports
669,17,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,06,j5cSKF5FzD0,17,Sports
670,17,UCblfuW_4rakIf2h6aqANefA,Red Bull,15,Qh06wlg9RmU,17,Sports
671,17,UCtxdtF8iCxZw593FSUIPrxg,Pac-12 Networks,18,l5S5DM564O8,17,Sports
672,17,UCwNqHDsnBCKT-olwJwIFyfg,FOX Sports,02,bXYkU5u5pzg,17,Sports
673,17,UC5ULOEYE9J0qQOZoKQ4BS6Q,Tom Daley,18,8IEvxQKzLyI,17,Sports
674,17,UC4LeRw7pIZ_kseS4Krn_DQA,Big Ten Network,05,6SevTnFTdpA,17,Sports
675,17,UC9wJAJLh4JSiKbzxbZOi99w,Máquina Voadora,20,aSO1gltbg0o,17,Sports
676,17,UCiWLfSweyRNmLpgEHekhoAg,ESPN,17,BEcs3TL8DII,17,Sports
677,17,UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,22,-RmUADCWI4A,17,Sports
678,17,UCoh_z6QB0AGB1oxWufvbDUg,MLG Highlights,05,dd3XfA4NVcQ,17,Sports
679,17,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,05,z1FfOwjlqxU,17,Sports
680,17,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,04,blgS56pESPk,17,Sports
681,17,UCOBlh9E4bgmCWrDhuQGEkQA,Syracuse Orange,05,h4kv0iKgiks,17,Sports
682,17,UCWJ2lWNubArHWmf3FIHbfcQ,NBA,06,j5cSKF5FzD0,17,Sports
683,17,UCblfuW_4rakIf2h6aqANefA,Red Bull,15,Qh06wlg9RmU,17,Sports
684,17,UCtxdtF8iCxZw593FSUIPrxg,Pac-12 Networks,18,l5S5DM564O8,17,Sports
685,17,UCwNqHDsnBCKT-olwJwIFyfg,FOX Sports,02,bXYkU5u5pzg,17,Sports
686,17,UC5ULOEYE9J0qQOZoKQ4BS6Q,Tom Daley,18,8IEvxQKzLyI,17,Sports
687,17,UC4LeRw7pIZ_kseS4Krn_DQA,Big Ten Network,05,6SevTnFTdpA,17,Sports
688,17,UC9wJAJLh4JSiKbzxbZOi99w,Máquina Voadora,20,aSO1gltbg0o,17,Sports
689,17,UCiWLfSweyRNmLpgEHekhoAg,ESPN,17,BEcs3TL8DII,17,Sports
690,23,UCR-QYzXrZF8yFarK8wZbHog,PsychoSoprano,21,l3f_1zEEnR0,23,Comedy
691,23,UCsfO3qhfcTvcPQGd3ppBqww,Buttered Side Down,18,U0Az4NHlzfc,23,Comedy
692,23,UCZC45sBWNdkqSQ9Bwtt5lfA,Anna Akana,01,5Kk5QxB9lWk,23,Comedy
693,23,UCPcFg7aBbaVzXoIKSNqwaww,jacksfilms,01,BOZngVYS04s,23,Comedy
694,23,UCjD2KyAEm84yVH8cTilID7Q,Cracked,17,xi8u9DcC0_Q,23,Comedy
695,23,UCpIafFPGutTAKOBHMtGen7g,Gus Johnson,14,Z2Y8jGrkrDc,23,Comedy
696,23,UCfm4y4rHF5HGrSr-qbvOwOg,IISuperwomanII,21,Gw-Mm-hS_UY,23,Comedy
697,23,UCpjhI-0FBMao7jSuafXuEjA,Jack and Dean,17,q6xkWA0Qi98,23,Comedy
698,23,UCi9cDo6239RAzPpBZO9y5SA,Lele Pons,18,sxxJug2Ob_A,23,Comedy
699,23,UCPDXXXJj9nax0fr0Wfc048g,CollegeHumor,17,Z48OG9917mg,23,Comedy
700,23,UCGaE1tZ1HvPN4cLIWnmQhRg,Kita Osaka,13,W_pH4u5-NhE,23,Comedy
701,23,UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,11,hjZJaf6FbOw,23,Comedy
702,23,UCWXCrItCF6ZgXrdozUS-Idw,ExplosmEntertainment,06,r8FQ5wUYm9c,23,Comedy
703,23,UCXy7f-o2lGoF1PZ-FKeDtSg,Pittsburgh Dad,00,A_fUji0jTAE,23,Comedy
704,23,UCkS8bfIrm38QCSQeOqRxR4A,Hannah Stocking,17,GnevZOMl78I,23,Comedy
705,23,UCR-QYzXrZF8yFarK8wZbHog,PsychoSoprano,21,l3f_1zEEnR0,23,Comedy
706,23,UCsfO3qhfcTvcPQGd3ppBqww,Buttered Side Down,18,U0Az4NHlzfc,23,Comedy
707,23,UCZC45sBWNdkqSQ9Bwtt5lfA,Anna Akana,01,5Kk5QxB9lWk,23,Comedy
708,23,UCPcFg7aBbaVzXoIKSNqwaww,jacksfilms,01,BOZngVYS04s,23,Comedy
709,23,UCjD2KyAEm84yVH8cTilID7Q,Cracked,17,xi8u9DcC0_Q,23,Comedy
710,23,UCpIafFPGutTAKOBHMtGen7g,Gus Johnson,14,Z2Y8jGrkrDc,23,Comedy
711,23,UCfm4y4rHF5HGrSr-qbvOwOg,IISuperwomanII,21,Gw-Mm-hS_UY,23,Comedy
712,23,UCpjhI-0FBMao7jSuafXuEjA,Jack and Dean,17,q6xkWA0Qi98,23,Comedy
713,23,UCi9cDo6239RAzPpBZO9y5SA,Lele Pons,18,sxxJug2Ob_A,23,Comedy
714,23,UCPDXXXJj9nax0fr0Wfc048g,CollegeHumor,17,Z48OG9917mg,23,Comedy
715,23,UCGaE1tZ1HvPN4cLIWnmQhRg,Kita Osaka,13,W_pH4u5-NhE,23,Comedy
716,23,UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,11,hjZJaf6FbOw,23,Comedy
717,23,UCWXCrItCF6ZgXrdozUS-Idw,ExplosmEntertainment,06,r8FQ5wUYm9c,23,Comedy
718,23,UCXy7f-o2lGoF1PZ-FKeDtSg,Pittsburgh Dad,00,A_fUji0jTAE,23,Comedy
719,23,UCkS8bfIrm38QCSQeOqRxR4A,Hannah Stocking,17,GnevZOMl78I,23,Comedy
720,23,UCR-QYzXrZF8yFarK8wZbHog,PsychoSoprano,21,l3f_1zEEnR0,23,Comedy
721,23,UCsfO3qhfcTvcPQGd3ppBqww,Buttered Side Down,18,U0Az4NHlzfc,23,Comedy
722,23,UCZC45sBWNdkqSQ9Bwtt5lfA,Anna Akana,01,5Kk5QxB9lWk,23,Comedy
723,23,UCPcFg7aBbaVzXoIKSNqwaww,jacksfilms,01,BOZngVYS04s,23,Comedy
724,23,UCjD2KyAEm84yVH8cTilID7Q,Cracked,17,xi8u9DcC0_Q,23,Comedy
725,23,UCpIafFPGutTAKOBHMtGen7g,Gus Johnson,14,Z2Y8jGrkrDc,23,Comedy
726,23,UCfm4y4rHF5HGrSr-qbvOwOg,IISuperwomanII,21,Gw-Mm-hS_UY,23,Comedy
727,23,UCpjhI-0FBMao7jSuafXuEjA,Jack and Dean,17,q6xkWA0Qi98,23,Comedy
728,23,UCi9cDo6239RAzPpBZO9y5SA,Lele Pons,18,sxxJug2Ob_A,23,Comedy
729,23,UCPDXXXJj9nax0fr0Wfc048g,CollegeHumor,17,Z48OG9917mg,23,Comedy
730,23,UCGaE1tZ1HvPN4cLIWnmQhRg,Kita Osaka,13,W_pH4u5-NhE,23,Comedy
731,23,UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,11,hjZJaf6FbOw,23,Comedy
732,23,UCWXCrItCF6ZgXrdozUS-Idw,ExplosmEntertainment,06,r8FQ5wUYm9c,23,Comedy
733,23,UCXy7f-o2lGoF1PZ-FKeDtSg,Pittsburgh Dad,00,A_fUji0jTAE,23,Comedy
734,23,UCkS8bfIrm38QCSQeOqRxR4A,Hannah Stocking,17,GnevZOMl78I,23,Comedy
735,23,UCR-QYzXrZF8yFarK8wZbHog,PsychoSoprano,21,l3f_1zEEnR0,23,Comedy
736,23,UCsfO3qhfcTvcPQGd3ppBqww,Buttered Side Down,18,U0Az4NHlzfc,23,Comedy
737,23,UCZC45sBWNdkqSQ9Bwtt5lfA,Anna Akana,01,5Kk5QxB9lWk,23,Comedy
738,23,UCPcFg7aBbaVzXoIKSNqwaww,jacksfilms,01,BOZngVYS04s,23,Comedy
739,23,UCjD2KyAEm84yVH8cTilID7Q,Cracked,17,xi8u9DcC0_Q,23,Comedy
740,23,UCpIafFPGutTAKOBHMtGen7g,Gus Johnson,14,Z2Y8jGrkrDc,23,Comedy
741,23,UCfm4y4rHF5HGrSr-qbvOwOg,IISuperwomanII,21,Gw-Mm-hS_UY,23,Comedy
742,23,UCpjhI-0FBMao7jSuafXuEjA,Jack and Dean,17,q6xkWA0Qi98,23,Comedy
743,23,UCi9cDo6239RAzPpBZO9y5SA,Lele Pons,18,sxxJug2Ob_A,23,Comedy
744,23,UCPDXXXJj9nax0fr0Wfc048g,CollegeHumor,17,Z48OG9917mg,23,Comedy
745,23,UCGaE1tZ1HvPN4cLIWnmQhRg,Kita Osaka,13,W_pH4u5-NhE,23,Comedy
746,23,UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,11,hjZJaf6FbOw,23,Comedy
747,23,UCWXCrItCF6ZgXrdozUS-Idw,ExplosmEntertainment,06,r8FQ5wUYm9c,23,Comedy
748,23,UCXy7f-o2lGoF1PZ-FKeDtSg,Pittsburgh Dad,00,A_fUji0jTAE,23,Comedy
749,23,UCkS8bfIrm38QCSQeOqRxR4A,Hannah Stocking,17,GnevZOMl78I,23,Comedy
750,23,UCR-QYzXrZF8yFarK8wZbHog,PsychoSoprano,21,l3f_1zEEnR0,23,Comedy
751,23,UCsfO3qhfcTvcPQGd3ppBqww,Buttered Side Down,18,U0Az4NHlzfc,23,Comedy
752,23,UCZC45sBWNdkqSQ9Bwtt5lfA,Anna Akana,01,5Kk5QxB9lWk,23,Comedy
753,23,UCPcFg7aBbaVzXoIKSNqwaww,jacksfilms,01,BOZngVYS04s,23,Comedy
754,23,UCjD2KyAEm84yVH8cTilID7Q,Cracked,17,xi8u9DcC0_Q,23,Comedy
755,23,UCpIafFPGutTAKOBHMtGen7g,Gus Johnson,14,Z2Y8jGrkrDc,23,Comedy
756,23,UCfm4y4rHF5HGrSr-qbvOwOg,IISuperwomanII,21,Gw-Mm-hS_UY,23,Comedy
757,23,UCpjhI-0FBMao7jSuafXuEjA,Jack and Dean,17,q6xkWA0Qi98,23,Comedy
758,23,UCi9cDo6239RAzPpBZO9y5SA,Lele Pons,18,sxxJug2Ob_A,23,Comedy
759,23,UCPDXXXJj9nax0fr0Wfc048g,CollegeHumor,17,Z48OG9917mg,23,Comedy
760,23,UCGaE1tZ1HvPN4cLIWnmQhRg,Kita Osaka,13,W_pH4u5-NhE,23,Comedy
761,23,UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,11,hjZJaf6FbOw,23,Comedy
762,23,UCWXCrItCF6ZgXrdozUS-Idw,ExplosmEntertainment,06,r8FQ5wUYm9c,23,Comedy
763,23,UCXy7f-o2lGoF1PZ-FKeDtSg,Pittsburgh Dad,00,A_fUji0jTAE,23,Comedy
764,23,UCkS8bfIrm38QCSQeOqRxR4A,Hannah Stocking,17,GnevZOMl78I,23,Comedy
765,25,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,19,sciODVQP43w,25,News & Politics
766,25,UCkH1uDkyuO9sVjSqdqBygOg,CBS Los Angeles,01,UZf9m_x7o88,25,News & Politics
767,25,UCY0YIply-je0EhSWLgpftVw,Beme News,22,NbUtY1RVvn8,25,News & Politics
768,25,UCqnbDFdCpuN8CMEg0VuEBqA,The New York Times,18,tNOkWPYY8No,25,News & Politics
769,25,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,16,6bJRu0_p-Ig,25,News & Politics
770,25,UCeH6qE4V7n5tVwP7NkdrtJg,The View,16,0ZAA9Y4F37I,25,News & Politics
771,25,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,12,CRnCh-Y-kwM,25,News & Politics
772,25,UCV61VqLMr2eIhH4f51PV0gA,Bloomberg Politics,12,OImHUNVLlco,25,News & Politics
773,25,UCXIJgqnII2ZOINSWNOGFThA,Fox News,15,I_puTos3yVs,25,News & Politics
774,25,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,22,0doVNhCyoA4,25,News & Politics
775,25,UCVxBA3Cbu3pm8w8gEIoMEog,ABC7,08,sFMehG2tDcA,25,News & Politics
776,25,UCLXo7UDZvByw2ixzpQCufnA,Vox,12,IfYRzxeMdGs,25,News & Politics
777,25,UC0HMa6X3iMhMq96kkRLLTog,GohmertTX01,17,rH_sH0jPVTg,25,News & Politics
778,25,UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post,00,9WwKW2wIU-k,25,News & Politics
779,25,UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,14,3yt4JsB9psg,25,News & Politics
780,25,UCupvZG-5ko_eiXAupbDfxWw,CNN,13,5Ad2pIlg3Dk,25,News & Politics
781,25,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,22,qoPCbB_uGMw,25,News & Politics
782,25,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,19,sciODVQP43w,25,News & Politics
783,25,UCkH1uDkyuO9sVjSqdqBygOg,CBS Los Angeles,01,UZf9m_x7o88,25,News & Politics
784,25,UCY0YIply-je0EhSWLgpftVw,Beme News,22,NbUtY1RVvn8,25,News & Politics
785,25,UCqnbDFdCpuN8CMEg0VuEBqA,The New York Times,18,tNOkWPYY8No,25,News & Politics
786,25,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,16,6bJRu0_p-Ig,25,News & Politics
787,25,UCeH6qE4V7n5tVwP7NkdrtJg,The View,16,0ZAA9Y4F37I,25,News & Politics
788,25,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,12,CRnCh-Y-kwM,25,News & Politics
789,25,UCV61VqLMr2eIhH4f51PV0gA,Bloomberg Politics,12,OImHUNVLlco,25,News & Politics
790,25,UCXIJgqnII2ZOINSWNOGFThA,Fox News,15,I_puTos3yVs,25,News & Politics
791,25,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,22,0doVNhCyoA4,25,News & Politics
792,25,UCVxBA3Cbu3pm8w8gEIoMEog,ABC7,08,sFMehG2tDcA,25,News & Politics
793,25,UCLXo7UDZvByw2ixzpQCufnA,Vox,12,IfYRzxeMdGs,25,News & Politics
794,25,UC0HMa6X3iMhMq96kkRLLTog,GohmertTX01,17,rH_sH0jPVTg,25,News & Politics
795,25,UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post,00,9WwKW2wIU-k,25,News & Politics
796,25,UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,14,3yt4JsB9psg,25,News & Politics
797,25,UCupvZG-5ko_eiXAupbDfxWw,CNN,13,5Ad2pIlg3Dk,25,News & Politics
798,25,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,22,qoPCbB_uGMw,25,News & Politics
799,25,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,19,sciODVQP43w,25,News & Politics
800,25,UCkH1uDkyuO9sVjSqdqBygOg,CBS Los Angeles,01,UZf9m_x7o88,25,News & Politics
801,25,UCY0YIply-je0EhSWLgpftVw,Beme News,22,NbUtY1RVvn8,25,News & Politics
802,25,UCqnbDFdCpuN8CMEg0VuEBqA,The New York Times,18,tNOkWPYY8No,25,News & Politics
803,25,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,16,6bJRu0_p-Ig,25,News & Politics
804,25,UCeH6qE4V7n5tVwP7NkdrtJg,The View,16,0ZAA9Y4F37I,25,News & Politics
805,25,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,12,CRnCh-Y-kwM,25,News & Politics
806,25,UCV61VqLMr2eIhH4f51PV0gA,Bloomberg Politics,12,OImHUNVLlco,25,News & Politics
807,25,UCXIJgqnII2ZOINSWNOGFThA,Fox News,15,I_puTos3yVs,25,News & Politics
808,25,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,22,0doVNhCyoA4,25,News & Politics
809,25,UCVxBA3Cbu3pm8w8gEIoMEog,ABC7,08,sFMehG2tDcA,25,News & Politics
810,25,UCLXo7UDZvByw2ixzpQCufnA,Vox,12,IfYRzxeMdGs,25,News & Politics
811,25,UC0HMa6X3iMhMq96kkRLLTog,GohmertTX01,17,rH_sH0jPVTg,25,News & Politics
812,25,UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post,00,9WwKW2wIU-k,25,News & Politics
813,25,UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,14,3yt4JsB9psg,25,News & Politics
814,25,UCupvZG-5ko_eiXAupbDfxWw,CNN,13,5Ad2pIlg3Dk,25,News & Politics
815,25,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,22,qoPCbB_uGMw,25,News & Politics
816,25,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,19,sciODVQP43w,25,News & Politics
817,25,UCkH1uDkyuO9sVjSqdqBygOg,CBS Los Angeles,01,UZf9m_x7o88,25,News & Politics
818,25,UCY0YIply-je0EhSWLgpftVw,Beme News,22,NbUtY1RVvn8,25,News & Politics
819,25,UCqnbDFdCpuN8CMEg0VuEBqA,The New York Times,18,tNOkWPYY8No,25,News & Politics
820,25,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,16,6bJRu0_p-Ig,25,News & Politics
821,25,UCeH6qE4V7n5tVwP7NkdrtJg,The View,16,0ZAA9Y4F37I,25,News & Politics
822,25,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,12,CRnCh-Y-kwM,25,News & Politics
823,25,UCV61VqLMr2eIhH4f51PV0gA,Bloomberg Politics,12,OImHUNVLlco,25,News & Politics
824,25,UCXIJgqnII2ZOINSWNOGFThA,Fox News,15,I_puTos3yVs,25,News & Politics
825,25,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,22,0doVNhCyoA4,25,News & Politics
826,25,UCVxBA3Cbu3pm8w8gEIoMEog,ABC7,08,sFMehG2tDcA,25,News & Politics
827,25,UCLXo7UDZvByw2ixzpQCufnA,Vox,12,IfYRzxeMdGs,25,News & Politics
828,25,UC0HMa6X3iMhMq96kkRLLTog,GohmertTX01,17,rH_sH0jPVTg,25,News & Politics
829,25,UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post,00,9WwKW2wIU-k,25,News & Politics
830,25,UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,14,3yt4JsB9psg,25,News & Politics
831,25,UCupvZG-5ko_eiXAupbDfxWw,CNN,13,5Ad2pIlg3Dk,25,News & Politics
832,25,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,22,qoPCbB_uGMw,25,News & Politics
833,25,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,19,sciODVQP43w,25,News & Politics
834,25,UCkH1uDkyuO9sVjSqdqBygOg,CBS Los Angeles,01,UZf9m_x7o88,25,News & Politics
835,25,UCY0YIply-je0EhSWLgpftVw,Beme News,22,NbUtY1RVvn8,25,News & Politics
836,25,UCqnbDFdCpuN8CMEg0VuEBqA,The New York Times,18,tNOkWPYY8No,25,News & Politics
837,25,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,16,6bJRu0_p-Ig,25,News & Politics
838,25,UCeH6qE4V7n5tVwP7NkdrtJg,The View,16,0ZAA9Y4F37I,25,News & Politics
839,25,UC52X5wxOL_s5yw0dQk7NtgA,Associated Press,12,CRnCh-Y-kwM,25,News & Politics
840,25,UCV61VqLMr2eIhH4f51PV0gA,Bloomberg Politics,12,OImHUNVLlco,25,News & Politics
841,25,UCXIJgqnII2ZOINSWNOGFThA,Fox News,15,I_puTos3yVs,25,News & Politics
842,25,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,22,0doVNhCyoA4,25,News & Politics
843,25,UCVxBA3Cbu3pm8w8gEIoMEog,ABC7,08,sFMehG2tDcA,25,News & Politics
844,25,UCLXo7UDZvByw2ixzpQCufnA,Vox,12,IfYRzxeMdGs,25,News & Politics
845,25,UC0HMa6X3iMhMq96kkRLLTog,GohmertTX01,17,rH_sH0jPVTg,25,News & Politics
846,25,UCHd62-u_v4DvJ8TCFtpi4GA,Washington Post,00,9WwKW2wIU-k,25,News & Politics
847,25,UCaXkIU1QidjPwiAYu6GcHjg,MSNBC,14,3yt4JsB9psg,25,News & Politics
848,25,UCupvZG-5ko_eiXAupbDfxWw,CNN,13,5Ad2pIlg3Dk,25,News & Politics
849,25,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,22,qoPCbB_uGMw,25,News & Politics
850,27,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,15,6mDsa-AqNcQ,27,Education
851,27,UC7IcJI8PUf5Z3zKxnZvTBog,The School of Life,14,0lXX3dJUAGY,27,Education
852,27,UCpJmBQ8iNHXeQ7jQWDyGe3A,Life Noggin,14,6wHVgiM0R54,27,Education
853,27,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,22,kJ18whKduFo,27,Education
854,27,UCBa659QWEk1AI4Tg--mrJ2A,Tom Scott,16,YF6xzqOfCD8,27,Education
855,27,UC1zZE_kJ8rQHgLTVfobLi_g,The King of Random,15,spuXN0ccRQ8,27,Education
856,27,UCP5tjEmvPItGyLhmjdwP7Ww,RealLifeLore,15,gkvhlo4a5iQ,27,Education
857,27,UCM-ONC2bCHytG2mYtKDmIeA,Saint Louis Chess Club,19,SiDhj1Vq-uQ,27,Education
858,27,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,14,kl39KHS07Xc,27,Education
859,27,UCpZ5qUqpW4hW4zdfuBxMSJA,Mental Floss,15,upzmEBwEtpo,27,Education
860,27,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,15,6mDsa-AqNcQ,27,Education
861,27,UC7IcJI8PUf5Z3zKxnZvTBog,The School of Life,14,0lXX3dJUAGY,27,Education
862,27,UCpJmBQ8iNHXeQ7jQWDyGe3A,Life Noggin,14,6wHVgiM0R54,27,Education
863,27,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,22,kJ18whKduFo,27,Education
864,27,UCBa659QWEk1AI4Tg--mrJ2A,Tom Scott,16,YF6xzqOfCD8,27,Education
865,27,UC1zZE_kJ8rQHgLTVfobLi_g,The King of Random,15,spuXN0ccRQ8,27,Education
866,27,UCP5tjEmvPItGyLhmjdwP7Ww,RealLifeLore,15,gkvhlo4a5iQ,27,Education
867,27,UCM-ONC2bCHytG2mYtKDmIeA,Saint Louis Chess Club,19,SiDhj1Vq-uQ,27,Education
868,27,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,14,kl39KHS07Xc,27,Education
869,27,UCpZ5qUqpW4hW4zdfuBxMSJA,Mental Floss,15,upzmEBwEtpo,27,Education
870,27,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,15,6mDsa-AqNcQ,27,Education
871,27,UC7IcJI8PUf5Z3zKxnZvTBog,The School of Life,14,0lXX3dJUAGY,27,Education
872,27,UCpJmBQ8iNHXeQ7jQWDyGe3A,Life Noggin,14,6wHVgiM0R54,27,Education
873,27,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,22,kJ18whKduFo,27,Education
874,27,UCBa659QWEk1AI4Tg--mrJ2A,Tom Scott,16,YF6xzqOfCD8,27,Education
875,27,UC1zZE_kJ8rQHgLTVfobLi_g,The King of Random,15,spuXN0ccRQ8,27,Education
876,27,UCP5tjEmvPItGyLhmjdwP7Ww,RealLifeLore,15,gkvhlo4a5iQ,27,Education
877,27,UCM-ONC2bCHytG2mYtKDmIeA,Saint Louis Chess Club,19,SiDhj1Vq-uQ,27,Education
878,27,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,14,kl39KHS07Xc,27,Education
879,27,UCpZ5qUqpW4hW4zdfuBxMSJA,Mental Floss,15,upzmEBwEtpo,27,Education
880,27,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,15,6mDsa-AqNcQ,27,Education
881,27,UC7IcJI8PUf5Z3zKxnZvTBog,The School of Life,14,0lXX3dJUAGY,27,Education
882,27,UCpJmBQ8iNHXeQ7jQWDyGe3A,Life Noggin,14,6wHVgiM0R54,27,Education
883,27,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,22,kJ18whKduFo,27,Education
884,27,UCBa659QWEk1AI4Tg--mrJ2A,Tom Scott,16,YF6xzqOfCD8,27,Education
885,27,UC1zZE_kJ8rQHgLTVfobLi_g,The King of Random,15,spuXN0ccRQ8,27,Education
886,27,UCP5tjEmvPItGyLhmjdwP7Ww,RealLifeLore,15,gkvhlo4a5iQ,27,Education
887,27,UCM-ONC2bCHytG2mYtKDmIeA,Saint Louis Chess Club,19,SiDhj1Vq-uQ,27,Education
888,27,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,14,kl39KHS07Xc,27,Education
889,27,UCpZ5qUqpW4hW4zdfuBxMSJA,Mental Floss,15,upzmEBwEtpo,27,Education
890,27,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,15,6mDsa-AqNcQ,27,Education
891,27,UC7IcJI8PUf5Z3zKxnZvTBog,The School of Life,14,0lXX3dJUAGY,27,Education
892,27,UCpJmBQ8iNHXeQ7jQWDyGe3A,Life Noggin,14,6wHVgiM0R54,27,Education
893,27,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,22,kJ18whKduFo,27,Education
894,27,UCBa659QWEk1AI4Tg--mrJ2A,Tom Scott,16,YF6xzqOfCD8,27,Education
895,27,UC1zZE_kJ8rQHgLTVfobLi_g,The King of Random,15,spuXN0ccRQ8,27,Education
896,27,UCP5tjEmvPItGyLhmjdwP7Ww,RealLifeLore,15,gkvhlo4a5iQ,27,Education
897,27,UCM-ONC2bCHytG2mYtKDmIeA,Saint Louis Chess Club,19,SiDhj1Vq-uQ,27,Education
898,27,UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt – In a Nutshell,14,kl39KHS07Xc,27,Education
899,27,UCpZ5qUqpW4hW4zdfuBxMSJA,Mental Floss,15,upzmEBwEtpo,27,Education
900,28,UC_4xc0QQDujsK2ayfdTKW-w,NWSSanDiego,00,w4n1XcBdwFk,28,Science & Technology
901,28,UCe_vXdMrHHseZ_esYUskSBw,CrazyRussianHacker,19,sW5HaEsnuMI,28,Science & Technology
902,28,UCVLZmDKeT-mV4H3ToYXIFYg,Tech Insider,22,olOdCkYIsrA,28,Science & Technology
903,28,UCIBaDdAbGlFDeS33shmlD0A,"European Space Agency, ESA",20,-rZkKvRZ0UE,28,Science & Technology
904,28,UC3KEoMzNz8eYnwBC34RaKCQ,Simone Giertz,19,8mQelXnPxUQ,28,Science & Technology
905,28,UCfMJ2MchTSW2kWaT0kK94Yw,William Osman,02,QbDuBTWrU-o,28,Science & Technology
906,28,UC_4xc0QQDujsK2ayfdTKW-w,NWSSanDiego,00,w4n1XcBdwFk,28,Science & Technology
907,28,UCe_vXdMrHHseZ_esYUskSBw,CrazyRussianHacker,19,sW5HaEsnuMI,28,Science & Technology
908,28,UCVLZmDKeT-mV4H3ToYXIFYg,Tech Insider,22,olOdCkYIsrA,28,Science & Technology
909,28,UCIBaDdAbGlFDeS33shmlD0A,"European Space Agency, ESA",20,-rZkKvRZ0UE,28,Science & Technology
910,28,UC3KEoMzNz8eYnwBC34RaKCQ,Simone Giertz,19,8mQelXnPxUQ,28,Science & Technology
